YEAR,COUNTRY,AGEGROUP,SEX,Display Value
1990,NER,AGE100PLUS,MLE,0.687963
2013,TUR,AGE45-49,MLE,0.004278
1990,IRN,AGE25-29,MLE,0.003
2012,AND,AGE55-59,MLE,0.007506
2012,PNG,AGE40-44,FMLE,0.005591
2013,NIC,AGE70-74,MLE,0.036061
1990,BHR,AGE1-4,MLE,0.000981
1990,COM,AGE35-39,FMLE,0.005975
2012,LAO,AGE1-4,MLE,0.005018
2012,CAF,AGE1-4,FMLE,0.01077
2013,GNB,AGE60-64,MLE,0.030454
2000,GIN,AGELT1,MLE,0.120239
2012,BRN,AGE40-44,MLE,0.002282
1990,CHL,AGE95-99,MLE,0.321361
2013,NLD,AGE100PLUS,MLE,0.461846
2012,COL,AGE30-34,MLE,0.002858
2000,ITA,AGE5-9,MLE,0.000143
2013,DMA,AGE70-74,FMLE,0.032684
2013,TTO,AGE40-44,MLE,0.004695
2012,EGY,AGE65-69,MLE,0.037893
2012,NGA,AGE1-4,MLE,0.012695
2000,TUR,AGE35-39,MLE,0.003654
2000,NLD,AGE75-79,FMLE,0.035449
2012,,AGE30-34,BTSX,0.000926
2013,MUS,AGE90-94,MLE,0.218258
1990,ETH,AGE20-24,FMLE,0.006484
2000,TKM,AGE75-79,MLE,0.098697
2013,GEO,AGE95-99,FMLE,0.329413
2013,SWE,AGE20-24,MLE,0.000602
2012,LVA,AGE90-94,MLE,0.262682
2013,SDN,AGE65-69,FMLE,0.028458
2012,PAK,AGE95-99,MLE,0.434135
1990,TON,AGE55-59,FMLE,0.008899
2000,ROU,AGE5-9,MLE,0.000522
1990,ISR,AGE40-44,MLE,0.001779
1990,THA,AGE25-29,FMLE,0.001066
2012,LBR,AGE80-84,MLE,0.176809
2013,MDV,AGE90-94,FMLE,0.147537
1990,TGO,AGE20-24,MLE,0.005015
2013,JPN,AGE90-94,MLE,0.178273
2012,NER,AGE5-9,FMLE,0.003367
2012,UGA,AGE85-89,MLE,0.239199
2000,CMR,AGELT1,MLE,0.107642
1990,AND,AGE80-84,MLE,0.103852
2000,PRT,AGE100PLUS,FMLE,0.496256
2013,,AGE95-99,MLE,0.273139
2012,MLT,AGE25-29,FMLE,0.000344
1990,GRD,AGE25-29,MLE,0.002403
1990,SLE,AGE70-74,FMLE,0.122219
2000,BDI,AGE1-4,FMLE,0.01663
2000,PNG,AGE45-49,FMLE,0.009834
2013,,AGELT1,BTSX,0.005101
2012,,AGE1-4,BTSX,0.000248
2000,TZA,AGE75-79,MLE,0.095084
2000,ZMB,AGE25-29,FMLE,0.016
2012,BRN,AGE5-9,MLE,0.000146
1990,PNG,AGE55-59,MLE,0.03373
2013,TKM,AGE95-99,FMLE,0.313297
1990,URY,AGE15-19,FMLE,0.000553
2012,GIN,AGE20-24,FMLE,0.00379
1990,KWT,AGE95-99,MLE,0.374123
2000,BTN,AGE85-89,FMLE,0.140983
1990,CIV,AGE75-79,FMLE,0.085846
1990,GNB,AGE45-49,MLE,0.011716
2000,BTN,AGE50-54,FMLE,0.014388
2013,DZA,AGE40-44,MLE,0.002984
2012,BGR,AGE30-34,FMLE,0.000587
2012,NIU,AGE65-69,MLE,0.033358
2012,PAN,AGE80-84,MLE,0.07537
2013,BHR,AGE15-19,MLE,0.000608
2012,BGR,AGE65-69,FMLE,0.015097
2000,KHM,AGE60-64,FMLE,0.016233
2012,MYS,AGE80-84,FMLE,0.110467
2012,WSM,AGE85-89,MLE,0.184972
2000,BTN,AGELT1,MLE,0.067788
2013,,AGE20-24,FMLE,0.000368
2000,MRT,AGE25-29,FMLE,0.003
2000,MHL,AGE50-54,MLE,0.01
2000,PAN,AGE15-19,FMLE,0.000493
2013,MDG,AGE60-64,MLE,0.024208
2012,UGA,AGE50-54,MLE,0.016462
2013,BRN,AGE90-94,MLE,0.262674
2000,SGP,AGE30-34,MLE,0.000818
1990,ARG,AGE90-94,FMLE,0.199619
1990,VUT,AGE45-49,FMLE,0.006376
1990,,AGE5-9,MLE,0.002082
2013,ISL,AGE15-19,FMLE,0.00017
1990,,AGE25-29,BTSX,0.002726
2013,TGO,AGE70-74,MLE,0.056288
2013,CAN,AGE35-39,FMLE,0.000607
1990,LUX,AGE75-79,MLE,0.072859
2013,TGO,AGE35-39,MLE,0.008011
2013,CAN,AGE1-4,FMLE,0.000152
1990,KOR,AGE75-79,FMLE,0.057957
2000,DMA,AGE50-54,MLE,0.009839
2013,HUN,AGE85-89,FMLE,0.133113
2013,MMR,AGE40-44,MLE,0.005158
1990,ATG,AGE95-99,FMLE,0.350582
2000,,AGE65-69,FMLE,0.021369
2013,ARG,AGE95-99,FMLE,0.265645
2000,SGP,AGELT1,MLE,0.003312
1990,SWE,AGE15-19,MLE,0.000626
1990,KGZ,AGE55-59,MLE,0.02
2012,NIU,AGE40-44,FMLE,0.001618
1990,LBN,AGE40-44,FMLE,0.003107
2013,LTU,AGE5-9,MLE,0.000147
2000,ROU,AGE50-54,MLE,0.012425
2013,JAM,AGE40-44,MLE,0.004523
1990,ALB,AGE40-44,MLE,0.002407
1990,SSD,AGE20-24,MLE,0.00844
2012,GIN,AGE80-84,MLE,0.167074
2000,VNM,AGE70-74,FMLE,0.023996
2000,ARE,AGE70-74,MLE,0.045809
2012,IRN,AGE80-84,FMLE,0.092917
2013,ROU,AGE60-64,FMLE,0.009647
2000,BRB,AGE35-39,MLE,0.003092
1990,ARE,AGE40-44,FMLE,0.001947
2013,LKA,AGE30-34,FMLE,0.000702
1990,GIN,AGE1-4,FMLE,0.031083
1990,GIN,AGE35-39,FMLE,0.006897
2012,SLE,AGE15-19,MLE,0.00584
2000,COK,AGELT1,FMLE,0.014
2000,TCD,AGE65-69,FMLE,0.044075
2012,GTM,AGE95-99,FMLE,0.257379
1990,POL,AGE15-19,MLE,0.001022
1990,,AGE20-24,MLE,0.001479
2012,BRA,AGE25-29,MLE,0.002858
2012,FIN,AGE100PLUS,FMLE,0.47226
1990,MRT,AGE95-99,MLE,0.542008
2000,TUN,AGE95-99,FMLE,0.396
1990,,AGE15-19,FMLE,0.003429
2000,MAR,AGE70-74,MLE,0.056073
1990,BWA,AGE90-94,FMLE,0.301229
2000,KGZ,AGE95-99,MLE,0.433329
2000,,AGE40-44,BTSX,0.00299
2000,CPV,AGE15-19,MLE,0.001456
2000,TON,AGE70-74,MLE,0.068
1990,MYS,AGE5-9,MLE,0.0006
1990,PHL,AGE70-74,MLE,0.054738
2000,,AGE40-44,MLE,0.006368
2000,GAB,AGE10-14,MLE,0.00163
2012,COG,AGE80-84,MLE,0.148762
1990,PAK,AGE95-99,FMLE,0.435564
2012,AUS,AGE1-4,FMLE,0.000177
2012,POL,AGE45-49,FMLE,0.002068
2013,GIN,AGE30-34,MLE,0.00535
2013,MWI,AGE25-29,FMLE,0.004888
2012,MAR,AGE95-99,FMLE,0.426268
2012,TLS,AGE20-24,MLE,0.002103
2000,TUV,AGE65-69,FMLE,0.036549
2013,GHA,AGE45-49,FMLE,0.006637
2012,LSO,AGELT1,MLE,0.085544
2012,SWE,AGE25-29,FMLE,0.000215
1990,,AGE40-44,MLE,0.009345
2000,MNG,AGELT1,MLE,0.059714
2012,HND,AGE50-54,MLE,0.007226
2012,AZE,AGE80-84,FMLE,0.09571
2000,HUN,AGE65-69,FMLE,0.019294
2013,TLS,AGE60-64,MLE,0.024052
2000,LVA,AGE55-59,MLE,0.023
2012,BWA,AGE65-69,FMLE,0.029811
2013,SUR,AGE1-4,FMLE,0.000401
2013,IRQ,AGE35-39,MLE,0.002614
2012,SEN,AGE100PLUS,FMLE,0.618307
2013,EST,AGE1-4,MLE,0.000169
2013,PLW,AGE75-79,FMLE,0.064827
1990,,AGE35-39,MLE,0.002495
2013,CUB,AGE100PLUS,FMLE,0.373564
2013,TUV,AGE90-94,MLE,0.284997
2012,FIN,AGE80-84,MLE,0.079405
1990,HUN,AGE95-99,FMLE,0.382783
2012,FSM,AGE45-49,FMLE,0.004747
1990,LCA,AGE55-59,FMLE,0.008255
1990,VEN,AGE90-94,MLE,0.226164
2012,HRV,AGE20-24,FMLE,0.000224
1990,VEN,AGE55-59,MLE,0.011742
2012,HRV,AGE55-59,FMLE,0.004831
1990,,AGE80-84,FMLE,0.098227
2000,PRT,AGE45-49,FMLE,0.002149
1990,UZB,AGE5-9,MLE,0.000863
1990,,AGE5-9,MLE,0.001156
1990,NRU,AGE30-34,MLE,0.001
1990,MEX,AGE95-99,FMLE,0.237791
2013,EST,AGE20-24,FMLE,0.000324
2013,CRI,AGE75-79,MLE,0.045748
2013,SUR,AGE60-64,MLE,0.014955
1990,CHE,AGE60-64,MLE,0.015223
2012,,AGE80-84,BTSX,0.116987
2013,SLV,AGE75-79,FMLE,0.041355
2012,TTO,AGE25-29,MLE,0.002555
1990,CYP,AGE40-44,FMLE,0.000942
2000,CUB,AGE45-49,FMLE,0.0028
2012,,AGE25-29,BTSX,0.00236
2000,MEX,AGE90-94,MLE,0.154106
2012,TLS,AGE40-44,FMLE,0.003675
2013,PNG,AGE35-39,FMLE,0.004136
1990,IRN,AGE20-24,MLE,0.003
2013,SYR,AGE55-59,MLE,0.009867
2013,JOR,AGE60-64,FMLE,0.011107
1990,MNG,AGE55-59,FMLE,0.013709
2000,COM,AGE65-69,FMLE,0.036043
2013,MDV,AGE60-64,MLE,0.011826
1990,MNG,AGE90-94,FMLE,0.389775
2000,ARG,AGE20-24,MLE,0.001516
2000,POL,AGE65-69,MLE,0.037391
1990,MUS,AGE40-44,FMLE,0.002321
1990,GTM,AGE85-89,FMLE,0.152819
2012,AFG,AGE25-29,MLE,0.004004
2013,LKA,AGE75-79,FMLE,0.043239
2000,POL,AGE40-44,MLE,0.005
2000,SLV,AGE90-94,MLE,0.14984
2000,YEM,AGELT1,MLE,0.08
2013,VNM,AGE35-39,FMLE,0.000933
2000,PRT,AGE10-14,FMLE,0.00017
2012,SEN,AGE45-49,MLE,0.007608
1990,AUT,AGE30-34,FMLE,0.000549
2000,FIN,AGELT1,MLE,0.003917
2012,MKD,AGE45-49,FMLE,0.001995
2000,GAB,AGE100PLUS,FMLE,0.545998
1990,SEN,AGE90-94,FMLE,0.389851
2012,UZB,AGE85-89,MLE,0.134818
2013,GHA,AGE1-4,FMLE,0.005816
2012,SUR,AGE100PLUS,MLE,0.502573
2000,SEN,AGE15-19,FMLE,0.00255
2012,OMN,AGE100PLUS,FMLE,0.27528
1990,MKD,AGE1-4,FMLE,0.000903
1990,MEX,AGE5-9,MLE,0.000652
2013,KAZ,AGE90-94,MLE,0.3386
1990,,AGE40-44,BTSX,0.002935
2000,MUS,AGE70-74,MLE,0.058586
2000,MUS,AGE35-39,MLE,0.003179
2000,FSM,AGE100PLUS,MLE,0.615046
2013,PRT,AGE90-94,FMLE,0.160136
2000,LKA,AGE65-69,FMLE,0.021751
2012,GUY,AGE20-24,FMLE,0.001668
1990,MEX,AGE40-44,MLE,0.00503
2013,MEX,AGE75-79,FMLE,0.042878
2000,ZMB,AGE90-94,MLE,0.350857
1990,AFG,AGE35-39,FMLE,0.008797
2013,MDV,AGE35-39,FMLE,0.000553
2013,CUB,AGE20-24,FMLE,0.000344
2012,OMN,AGE80-84,MLE,0.102525
1990,LAO,AGE45-49,MLE,0.012
1990,MDA,AGE90-94,MLE,0.275673
1990,UKR,AGE55-59,FMLE,0.008216
1990,HUN,AGE85-89,MLE,0.218
1990,ALB,AGE30-34,FMLE,0.001
1990,HRV,AGE90-94,FMLE,0.271251
2012,PLW,AGE85-89,MLE,0.220552
1990,PLW,AGE40-44,MLE,0.006083
1990,MKD,AGE70-74,FMLE,0.038214
2012,PHL,AGE100PLUS,FMLE,0.570037
2012,MKD,AGE25-29,MLE,0.000635
2000,KGZ,AGE15-19,MLE,0.000873
2012,UZB,AGE25-29,FMLE,0.001035
2012,AUT,AGE40-44,FMLE,0.000768
2000,KAZ,AGE90-94,MLE,0.320318
2012,,AGE10-14,FMLE,0.000274
2000,CUB,AGE70-74,MLE,0.037351
2012,AFG,AGE80-84,FMLE,0.143521
2013,SVN,AGE60-64,FMLE,0.005344
2013,IRQ,AGE80-84,MLE,0.150939
2013,JPN,AGE35-39,MLE,0.000981
2000,MNG,AGE50-54,FMLE,0.012251
2000,YEM,AGE20-24,FMLE,0.003
2000,FIN,AGE15-19,FMLE,0.000284
2013,CUB,AGE55-59,FMLE,0.005705
2012,OMN,AGE45-49,MLE,0.003207
2013,MUS,AGE20-24,FMLE,0.000492
2012,,AGE100PLUS,MLE,0.399327
2000,AGO,AGE30-34,MLE,0.01
2013,ZWE,AGE60-64,MLE,0.021216
1990,AFG,AGE60-64,MLE,0.038208
1990,OMN,AGE90-94,FMLE,0.251579
2012,SVK,AGE95-99,FMLE,0.326232
1990,NIU,AGE95-99,MLE,0.478
1990,AUS,AGE70-74,FMLE,0.022722
2012,MDA,AGE100PLUS,MLE,0.464149
2000,MUS,AGE10-14,FMLE,0.000237
2013,,AGELT1,FMLE,0.011284
2012,BRA,AGE45-49,FMLE,0.00338
2013,MEX,AGE55-59,MLE,0.010648
2013,VNM,AGE60-64,MLE,0.017842
2013,,AGE20-24,MLE,0.001952
2012,BFA,AGE95-99,FMLE,0.519806
2013,KGZ,AGE1-4,FMLE,0.000646
2000,SVN,AGE50-54,FMLE,0.003795
2013,KAZ,AGE75-79,FMLE,0.071817
1990,GRD,AGE90-94,FMLE,0.182889
1990,CHL,AGE75-79,FMLE,0.052
2012,BLR,AGE5-9,FMLE,0.000159
2013,CHE,AGE15-19,FMLE,0.000169
2000,KIR,AGE55-59,MLE,0.01788
1990,KHM,AGE45-49,MLE,0.012663
1990,SVN,AGE1-4,MLE,0.000428
2012,TLS,AGE30-34,MLE,0.002397
2013,LAO,AGE75-79,MLE,0.091905
1990,GMB,AGELT1,MLE,0.091985
2012,MOZ,AGE5-9,FMLE,0.004413
1990,GEO,AGE45-49,FMLE,0.002475
1990,COM,AGE95-99,MLE,0.49306
2012,BHR,AGE55-59,MLE,0.005322
2000,IRL,AGE25-29,MLE,0.001185
2000,KWT,AGE55-59,MLE,0.006538
2012,SAU,AGE55-59,FMLE,0.004993
2013,PAK,AGE100PLUS,MLE,0.548391
2000,,AGE1-4,MLE,0.017507
2000,ITA,AGE50-54,MLE,0.004573
2013,MYS,AGE40-44,FMLE,0.001522
2012,SYR,AGE80-84,FMLE,0.087975
2000,,AGE5-9,BTSX,0.002243
1990,,AGE60-64,BTSX,0.017009
2000,ECU,AGE25-29,MLE,0.002856
1990,SLV,AGE95-99,MLE,0.245338
2000,CAF,AGE55-59,MLE,0.026281
2013,LCA,AGE35-39,FMLE,0.001171
1990,MDV,AGE40-44,FMLE,0.006672
2012,MNG,AGE90-94,MLE,0.372819
2000,,AGE45-49,FMLE,0.005713
2013,SYC,AGE1-4,FMLE,0.000379
1990,BWA,AGE45-49,MLE,0.008027
2013,LKA,AGE100PLUS,MLE,0.476237
1990,JOR,AGE100PLUS,FMLE,0.523468
2013,TZA,AGE85-89,MLE,0.223709
2012,OMN,AGE30-34,FMLE,0.000549
1990,ARM,AGE70-74,FMLE,0.045407
1990,SLB,AGELT1,MLE,0.035846
2012,JAM,AGE80-84,MLE,0.106963
2013,SOM,AGE15-19,MLE,0.003611
1990,SEN,AGE20-24,FMLE,0.003205
2012,SDN,AGE5-9,MLE,0.00282
2013,TJK,AGE10-14,FMLE,0.000225
2000,ETH,AGE70-74,FMLE,0.054684
2012,NIC,AGE50-54,FMLE,0.005509
2000,GHA,AGE50-54,FMLE,0.011
1990,COD,AGE15-19,FMLE,0.004619
2012,DMA,AGE10-14,MLE,0.00053
2000,IRN,AGE85-89,FMLE,0.191666
2000,DEU,AGE100PLUS,MLE,0.498421
2013,MKD,AGE5-9,MLE,0.0002
1990,BGR,AGE45-49,MLE,0.007405
2000,ARG,AGE15-19,FMLE,0.000412
2012,CAN,AGE75-79,FMLE,0.025105
1990,KEN,AGE50-54,MLE,0.011833
1990,SSD,AGE100PLUS,MLE,0.750943
2000,FSM,AGE30-34,MLE,0.002083
2013,TUR,AGE90-94,MLE,0.331038
1990,NRU,AGELT1,FMLE,0.032
2013,JPN,AGE100PLUS,FMLE,0.344976
1990,CMR,AGE10-14,FMLE,0.003193
2012,NRU,AGE1-4,MLE,0
2013,SRB,AGE40-44,MLE,0.002739
2000,AZE,AGE95-99,MLE,0.358
2013,MOZ,AGE55-59,FMLE,0.01705
2013,WSM,AGE45-49,MLE,0.004899
2013,BEL,AGE30-34,FMLE,0.000411
2012,TGO,AGE85-89,FMLE,0.246757
1990,NIU,AGE25-29,FMLE,0.001
2000,MEX,AGE55-59,MLE,0.011633
1990,,AGE5-9,BTSX,0.000555
1990,BLZ,AGE35-39,FMLE,0.001506
2013,TCD,AGE5-9,FMLE,0.003912
1990,GTM,AGE50-54,FMLE,0.008367
2013,UGA,AGE30-34,FMLE,0.006906
1990,SSD,AGE45-49,FMLE,0.012
2012,BEN,AGE20-24,FMLE,0.003463
2013,OMN,AGE95-99,MLE,0.303468
2012,THA,AGE25-29,MLE,0.001913
2012,MUS,AGE25-29,FMLE,0.000503
2012,CUB,AGE60-64,FMLE,0.008982
2012,ZWE,AGE65-69,MLE,0.031758
2012,CZE,AGE30-34,FMLE,0.000395
2000,SLV,AGE30-34,FMLE,0.001551
2013,KNA,AGE90-94,MLE,0.316118
2000,IRN,AGE30-34,MLE,0.002571
2013,TUV,AGE20-24,MLE,0.001495
2012,,AGE85-89,BTSX,0.164254
2012,JAM,AGE20-24,FMLE,0.000951
1990,LKA,AGE95-99,MLE,0.248482
2013,COG,AGE80-84,FMLE,0.134182
2000,FRA,AGE20-24,MLE,0.001039
2013,MLT,AGE65-69,FMLE,0.009469
2013,NOR,AGE35-39,MLE,0.00079
2013,COM,AGE40-44,FMLE,0.005481
1990,IRQ,AGE40-44,MLE,0.003153
2012,BLR,AGE65-69,MLE,0.045917
2000,ALB,AGE45-49,MLE,0.004105
2013,GBR,AGE90-94,FMLE,0.160313
2013,TON,AGE60-64,MLE,0.018521
2013,HTI,AGE10-14,FMLE,0.002051
1990,MDV,AGE55-59,MLE,0.019072
1990,ROU,AGE80-84,MLE,0.122137
2012,PNG,AGE85-89,FMLE,0.181197
2013,NGA,AGE5-9,MLE,0.0057
2013,EGY,AGE70-74,MLE,0.059188
1990,TGO,AGE75-79,FMLE,0.085404
2012,TKM,AGE90-94,FMLE,0.213359
1990,ARE,AGE40-44,MLE,0.002461
2012,MMR,AGE1-4,MLE,0.003124
2013,COL,AGE90-94,FMLE,0.121857
1990,DMA,AGE80-84,MLE,0.100209
2013,VUT,AGE95-99,FMLE,0.406871
2000,EGY,AGE25-29,MLE,0.001722
2013,FJI,AGE70-74,MLE,0.064873
1990,NZL,AGE75-79,MLE,0.070983
2012,,AGE90-94,FMLE,0.165268
2000,ETH,AGE85-89,MLE,0.262563
2000,BDI,AGE80-84,FMLE,0.143208
1990,AZE,AGE25-29,MLE,0.002285
1990,,AGE25-29,FMLE,0.00057
2013,AND,AGE70-74,FMLE,0.008885
2000,ESP,AGELT1,MLE,0.005934
2013,,AGE75-79,MLE,0.064763
2012,GRD,AGE20-24,FMLE,0.000815
1990,BIH,AGE50-54,MLE,0.009574
2000,BRN,AGE55-59,FMLE,0.006102
2000,SLE,AGE20-24,MLE,0.012736
2012,COD,AGE25-29,FMLE,0.006157
2012,SWZ,AGE60-64,FMLE,0.020554
1990,BHS,AGE100PLUS,FMLE,0.693296
2013,HUN,AGE5-9,FMLE,0.000079
2012,BIH,AGE1-4,FMLE,0.000159
2012,ROU,AGE65-69,FMLE,0.015924
2013,,AGE20-24,MLE,0.001208
2000,HND,AGELT1,FMLE,0.027885
2013,ARE,AGE45-49,MLE,0.00219
1990,TUN,AGE100PLUS,MLE,0.559359
2000,DNK,AGE60-64,MLE,0.014564
2013,BDI,AGE70-74,MLE,0.063787
1990,GHA,AGE40-44,FMLE,0.006793
2013,ETH,AGE1-4,FMLE,0.005264
1990,KHM,AGE1-4,MLE,0.008739
2013,IDN,AGE65-69,FMLE,0.023623
2000,GNB,AGE50-54,MLE,0.014593
1990,CHN,AGE70-74,FMLE,0.042
2012,KGZ,AGE65-69,MLE,0.039922
2012,CUB,AGE50-54,MLE,0.005913
2012,GRC,AGE5-9,MLE,0.000109
1990,LTU,AGE60-64,FMLE,0.012
2000,RUS,AGE80-84,FMLE,0.107
2000,ETH,AGE25-29,FMLE,0.009839
2000,,AGE70-74,FMLE,0.035268
1990,,AGE85-89,MLE,0.15467
2013,COM,AGE30-34,MLE,0.003952
2012,GNB,AGE55-59,MLE,0.020458
1990,AZE,AGE80-84,FMLE,0.131106
2012,GEO,AGE55-59,FMLE,0.00496
2013,COL,AGE35-39,MLE,0.002841
2000,AND,AGE50-54,MLE,0.005817
2012,PNG,AGE30-34,MLE,0.003605
1990,SWZ,AGELT1,MLE,0.061009
2013,AZE,AGE40-44,MLE,0.003259
2000,RUS,AGE50-54,MLE,0.024
2012,BLZ,AGE35-39,FMLE,0.001685
1990,STP,AGE90-94,FMLE,0.280029
2000,,AGE90-94,FMLE,0.227932
1990,DMA,AGE10-14,MLE,0.000719
2013,AND,AGE1-4,FMLE,0
2012,CYP,AGE25-29,FMLE,0.000197
2000,MKD,AGE50-54,FMLE,0.004328
2013,UZB,AGE100PLUS,MLE,0.434178
1990,ARG,AGE25-29,MLE,0.001354
1990,NRU,AGE70-74,MLE,0.055725
1990,LVA,AGE100PLUS,FMLE,0.473699
1990,THA,AGE85-89,FMLE,0.162
1990,GRC,AGELT1,MLE,0.012327
2000,,AGE55-59,MLE,0.018894
2000,BEN,AGE30-34,MLE,0.006039
2000,MKD,AGE75-79,MLE,0.088078
2000,NIC,AGE60-64,MLE,0.014473
2012,ROU,AGE10-14,MLE,0.000302
2012,LBY,AGE55-59,FMLE,0.005857
2000,LBY,AGE85-89,FMLE,0.194641
2013,BRB,AGE10-14,MLE,0.000325
2012,SDN,AGE60-64,FMLE,0.017233
2000,LVA,AGE50-54,MLE,0.017981
2013,LBR,AGE85-89,MLE,0.276446
1990,GNB,AGE65-69,FMLE,0.040855
1990,KNA,AGE15-19,FMLE,0.000548
2013,PRY,AGE35-39,FMLE,0.001343
2000,AZE,AGE85-89,FMLE,0.194569
1990,CYP,AGE75-79,MLE,0.072371
1990,JOR,AGE45-49,MLE,0.005206
1990,LBY,AGE10-14,FMLE,0.000508
2012,BIH,AGE60-64,MLE,0.018715
2013,ERI,AGE55-59,MLE,0.023257
2012,DMA,AGELT1,FMLE,0.010005
2000,AZE,AGE15-19,FMLE,0.000439
2000,MDV,AGE85-89,FMLE,0.256
2012,NIC,AGE65-69,MLE,0.0255
2013,PNG,AGE45-49,FMLE,0.007916
2012,,AGE30-34,BTSX,0.001134
1990,,AGE65-69,BTSX,0.029433
1990,MWI,AGE20-24,FMLE,0.005327
1990,TKM,AGE75-79,FMLE,0.075
1990,ISL,AGE80-84,FMLE,0.060656
1990,NLD,AGE50-54,MLE,0.005366
1990,NIC,AGE40-44,FMLE,0.002824
2012,JOR,AGE90-94,MLE,0.317122
2000,VNM,AGE55-59,MLE,0.013
2000,BEL,AGE20-24,FMLE,0.000435
2013,KWT,AGE100PLUS,MLE,0.396658
2013,ALB,AGE65-69,FMLE,0.016457
2013,DNK,AGE35-39,MLE,0.001031
1990,SDN,AGELT1,MLE,0.094159
2013,KIR,AGE5-9,FMLE,0.000538
2013,CHN,AGE15-19,MLE,0.000429
2012,LTU,AGE35-39,MLE,0.004615
1990,IRN,AGE30-34,MLE,0.003
2013,ECU,AGE10-14,FMLE,0.000348
1990,TZA,AGE45-49,FMLE,0.010226
2000,WSM,AGE20-24,FMLE,0.000713
2012,STP,AGE90-94,FMLE,0.269691
2000,DZA,AGE95-99,FMLE,0.443383
2013,SLB,AGE65-69,FMLE,0.027975
2000,BLZ,AGE30-34,FMLE,0.001397
2013,FIN,AGE60-64,MLE,0.012292
2000,MLT,AGE1-4,MLE,0.000199
2012,RUS,AGE1-4,FMLE,0.000326
2013,ATG,AGE45-49,MLE,0.007466
1990,PHL,AGE45-49,MLE,0.009257
2012,HRV,AGELT1,FMLE,0.003719
2012,TUV,AGE95-99,MLE,0.396558
1990,GRC,AGE95-99,FMLE,0.35924
1990,SOM,AGE65-69,FMLE,0.041965
2012,SYR,AGE35-39,FMLE,0.001798
2013,MHL,AGE30-34,FMLE,0.001031
2000,MDA,AGE60-64,MLE,0.035655
2013,ZMB,AGE30-34,MLE,0.007155
2000,BFA,AGE55-59,FMLE,0.017159
1990,FSM,AGE80-84,FMLE,0.135593
1990,,AGE20-24,BTSX,0.004789
2000,BEN,AGE95-99,FMLE,0.516231
1990,COG,AGE45-49,MLE,0.013717
2000,LKA,AGE20-24,MLE,0.00473
2012,MRT,AGE90-94,FMLE,0.380401
2000,GUY,AGE5-9,MLE,0.000505
2000,BOL,AGE80-84,FMLE,0.130119
2000,GTM,AGE80-84,MLE,0.110984
2013,ESP,AGE85-89,MLE,0.113149
2000,SLV,AGE75-79,FMLE,0.050811
2000,HUN,AGE5-9,FMLE,0.000139
2013,,AGE80-84,BTSX,0.116377
1990,SDN,AGE60-64,FMLE,0.021361
1990,HRV,AGELT1,FMLE,0.009872
2000,USA,AGE1-4,FMLE,0.000302
1990,TZA,AGE20-24,FMLE,0.005615
2013,ECU,AGE80-84,MLE,0.093421
2000,TUV,AGE65-69,MLE,0.056579
1990,CUB,AGE50-54,MLE,0.006788
1990,KNA,AGE85-89,MLE,0.179175
2012,HTI,AGE60-64,FMLE,0.019399
2013,NER,AGE100PLUS,FMLE,0.623656
1990,AZE,AGE5-9,FMLE,0.001
1990,MOZ,AGELT1,MLE,0.183003
2000,URY,AGE95-99,FMLE,0.225
1990,,AGE65-69,FMLE,0.03763
2013,SLE,AGE15-19,FMLE,0.007195
2000,PRK,AGE1-4,FMLE,0.004049
2013,IND,AGE80-84,FMLE,0.111104
2013,BEN,AGE15-19,MLE,0.00249
2013,SMR,AGE80-84,MLE,0.060672
2013,GMB,AGE100PLUS,MLE,0.554717
2000,MYS,AGE30-34,MLE,0.002375
2013,PRT,AGE55-59,MLE,0.007947
2013,MEX,AGE95-99,FMLE,0.267686
2012,,AGE80-84,BTSX,0.068237
2013,KWT,AGE40-44,MLE,0.00091
2012,GTM,AGE95-99,MLE,0.301796
2013,MUS,AGE75-79,FMLE,0.042531
2000,GEO,AGE40-44,MLE,0.004729
2012,ARG,AGE65-69,FMLE,0.013565
2013,SYR,AGE15-19,FMLE,0.000342
2012,PLW,AGE25-29,MLE,0.001271
2012,JAM,AGE10-14,MLE,0.000573
1990,PAK,AGE35-39,FMLE,0.003386
2013,ALB,AGE100PLUS,MLE,0.574294
2013,ATG,AGE20-24,MLE,0.001573
2000,PAK,AGE85-89,FMLE,0.199585
2013,NIU,AGE100PLUS,FMLE,0.514823
1990,ISL,AGE90-94,FMLE,0.182774
1990,MYS,AGE95-99,MLE,0.387477
2000,ETH,AGE1-4,FMLE,0.01574
1990,ISL,AGE20-24,FMLE,0.000257
2012,MDV,AGE40-44,MLE,0.001328
1990,CHL,AGE80-84,FMLE,0.089727
1990,NIC,AGE50-54,FMLE,0.005043
2012,MHL,AGE15-19,MLE,0.000879
1990,AGO,AGE1-4,FMLE,0.026017
2013,DNK,AGE100PLUS,FMLE,0.392567
2000,MCO,AGE40-44,FMLE,0.001441
1990,KNA,AGE25-29,FMLE,0.001496
2000,OMN,AGE80-84,FMLE,0.094542
2000,BGR,AGE35-39,FMLE,0.001254
2013,YEM,AGE95-99,MLE,0.449092
1990,PAN,AGE55-59,FMLE,0.006746
2012,LBN,AGELT1,MLE,0.008376
2000,MRT,AGE60-64,FMLE,0.018938
2013,BDI,AGE65-69,FMLE,0.034259
2013,CAF,AGE95-99,FMLE,0.44536
