GHO,GBDCHILDCAUSES,PUBLISHSTATE,year,region,code,agegroup,SEX,MGHEREG,Display Value,Numeric,Low,High,Comments
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,WBDCP_EURCASIA,0,0.00053,,,
MORT_300,CH5,PUBLISHED,2013,EUR,DNK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,MDG_EAS,0,0.03357,,,
MORT_300,CH5,PUBLISHED,2010,EUR,SWE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AMR,BRA,MONTHS1-59,BTSX,,0,0.00154,,,
MORT_300,CH5,PUBLISHED,2005,SEAR,PRK,MONTHS1-59,BTSX,,0,0.01841,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,MDG_OCE,0,0.01755,,,
MORT_300,CH5,PUBLISHED,2011,SEAR,NPL,MONTHS1-59,BTSX,,0,0.01895,,,
MORT_300,CH5,PUBLISHED,2012,SEAR,MMR,MONTHS1-59,BTSX,,0,0.0148,,,
MORT_300,CH5,PUBLISHED,2008,AMR,GUY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AMR,SUR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,MDG_SOA,0,0.0322,,,
MORT_300,CH5,PUBLISHED,2003,AFR,ZWE,MONTHS1-59,BTSX,,0,0.02539,,,
MORT_300,CH5,PUBLISHED,2005,AFR,NAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AMR,GUY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AFR,AGO,MONTHS1-59,BTSX,,0,0.00635,,,
MORT_300,CH5,PUBLISHED,2002,EUR,ESP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EMR,SDN,MONTHS1-59,BTSX,,0,0.00876,,,
MORT_300,CH5,PUBLISHED,2012,AFR,GMB,MONTHS1-59,BTSX,,0,0.00665,,,
MORT_300,CH5,PUBLISHED,2006,EMR,QAT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,TUR,MONTHS1-59,BTSX,,0,0.00126,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,REG6_WPR,0,0.02095,,,
MORT_300,CH5,PUBLISHED,2000,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AFR,SEN,MONTHS1-59,BTSX,,0,0.00902,,,
MORT_300,CH5,PUBLISHED,2010,EMR,PAK,MONTHS1-59,BTSX,,0,0.00992,,,
MORT_300,CH5,PUBLISHED,2013,EUR,BIH,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,LTU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EUR,FRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EUR,NOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,REG6_EMR,0,0.01863,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG6_AFR,0,0.0118,,,
MORT_300,CH5,PUBLISHED,2001,AFR,CIV,MONTHS1-59,BTSX,,0,0.01504,,,
MORT_300,CH5,PUBLISHED,2003,SEAR,IND,MONTHS1-59,BTSX,,0,0.03489,,,
MORT_300,CH5,PUBLISHED,2002,AMR,SUR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,REG7_AHIGH,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,COK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EMR,SAU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,REG6_AMR,0,0.01007,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,REG6_SEAR,0,0.0256,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,MDG_SEA,0,0.0385,,,
MORT_300,CH5,PUBLISHED,2007,WPR,FJI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,SEAR,IDN,MONTHS1-59,BTSX,,0,0.04802,,,
MORT_300,CH5,PUBLISHED,2005,AFR,SYC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AFR,GAB,MONTHS1-59,BTSX,,0.1,0.06007,,,
MORT_300,CH5,PUBLISHED,2001,EUR,IRL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,SEAR,TLS,MONTHS1-59,BTSX,,0,0.04886,,,
MORT_300,CH5,PUBLISHED,2007,AFR,GNQ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,AUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EMR,SOM,MONTHS1-59,BTSX,,0,0.02591,,,
MORT_300,CH5,PUBLISHED,2010,EMR,EGY,MONTHS1-59,BTSX,,0,0.00437,,,
MORT_300,CH5,PUBLISHED,2011,EUR,POL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EUR,NLD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AMR,VCT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EMR,TUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,REG7_EUR,0,0.00029,,,
MORT_300,CH5,PUBLISHED,2003,WPR,FSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AFR,MOZ,MONTHS1-59,BTSX,,0,0.01483,,,
MORT_300,CH5,PUBLISHED,2005,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EUR,TKM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,MDG_LAC,0,0.00751,,,
MORT_300,CH5,PUBLISHED,2008,EMR,LBY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AMR,MEX,MONTHS1-59,BTSX,,0,0.02014,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,UNICEF_MENA,0,0.01735,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,REG7_AFR,0,0.01319,,,
MORT_300,CH5,PUBLISHED,2006,WPR,CHN,MONTHS1-59,BTSX,,0,0.02214,,,
MORT_300,CH5,PUBLISHED,2011,EUR,SRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AMR,CRI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG7_AHIGH,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AFR,MLI,MONTHS1-59,BTSX,,0,0.0093,,,
MORT_300,CH5,PUBLISHED,2002,EUR,ARM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EMR,QAT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AMR,LCA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,TZA,MONTHS1-59,BTSX,,0,0.00736,,,
MORT_300,CH5,PUBLISHED,2005,AFR,MWI,MONTHS1-59,BTSX,,0,0.00559,,,
MORT_300,CH5,PUBLISHED,2002,EUR,GEO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,DNK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,AMR,BOL,MONTHS1-59,BTSX,,0,0.01571,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,WBINC_UMINC,0,0.02319,,,
MORT_300,CH5,PUBLISHED,2005,EMR,LBN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,WPR,AUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,SLE,MONTHS1-59,BTSX,,0,0.01032,,,
MORT_300,CH5,PUBLISHED,2004,EUR,CZE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,MDG_SEA,0,0.02764,,,
MORT_300,CH5,PUBLISHED,2002,EMR,SAU,MONTHS1-59,BTSX,,0,0.00225,,,
MORT_300,CH5,PUBLISHED,2007,WPR,WSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AMR,VCT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EMR,YEM,MONTHS1-59,BTSX,,0,0.02886,,,
MORT_300,CH5,PUBLISHED,2000,AFR,TCD,MONTHS1-59,BTSX,,0,0.02658,,,
MORT_300,CH5,PUBLISHED,2006,AMR,PAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AMR,PER,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,ISL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EUR,NOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,EUR,FIN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,LVA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,COM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AMR,ATG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,MDG_DEV,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AMR,ECU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,REG7_EUR,0,0.0003,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,MDG_CCA,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EMR,SDN,MONTHS1-59,BTSX,,0,0.00894,,,
MORT_300,CH5,PUBLISHED,2000,AMR,MEX,MONTHS1-59,BTSX,,0,0.00537,,,
MORT_300,CH5,PUBLISHED,2000,AMR,SUR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AMR,HND,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,WPR,COK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,NGA,MONTHS1-59,BTSX,,0,0.01296,,,
MORT_300,CH5,PUBLISHED,2004,EUR,UKR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,ARM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,MDG_SOA,0,0.02404,,,
MORT_300,CH5,PUBLISHED,2001,EMR,AFG,MONTHS1-59,BTSX,,0,0.01867,,,
MORT_300,CH5,PUBLISHED,2007,EUR,NLD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EUR,LUX,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EUR,FRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,SEAR,BGD,MONTHS1-59,BTSX,,0,0.01374,,,
MORT_300,CH5,PUBLISHED,2008,WPR,NRU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,REG6_WPR,0,0.01843,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,WBDCP_LAC,0,0.00873,,,
MORT_300,CH5,PUBLISHED,2012,WPR,NZL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,GIN,MONTHS1-59,BTSX,,0,0.01812,,,
MORT_300,CH5,PUBLISHED,2007,EMR,AFG,MONTHS1-59,BTSX,,0,0.0142,,,
MORT_300,CH5,PUBLISHED,2002,AFR,ZWE,MONTHS1-59,BTSX,,0,0.02592,,,
MORT_300,CH5,PUBLISHED,2005,EUR,LVA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,ETH,MONTHS1-59,BTSX,,0,0.02429,,,
MORT_300,CH5,PUBLISHED,2012,WPR,AUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,SEAR,LKA,MONTHS1-59,BTSX,,0,0.01112,,,
MORT_300,CH5,PUBLISHED,2001,AFR,SLE,MONTHS1-59,BTSX,,0,0.01048,,,
MORT_300,CH5,PUBLISHED,2001,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG7_EMR,0,0.01288,,,
MORT_300,CH5,PUBLISHED,2007,AFR,COG,MONTHS1-59,BTSX,,0,0.01584,,,
MORT_300,CH5,PUBLISHED,2006,AFR,CPV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,SVN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,WPR,FJI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EUR,AND,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EMR,LBY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,WPR,KOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AMR,PRY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,SEAR,THA,MONTHS1-59,BTSX,,0,0.00593,,,
MORT_300,CH5,PUBLISHED,2003,AFR,GNB,MONTHS1-59,BTSX,,0,0.01687,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,REG6_AFR,0,0.01364,,,
MORT_300,CH5,PUBLISHED,2002,EUR,MCO,MONTHS1-59,BTSX,,,,,,
MORT_300,CH5,PUBLISHED,2006,AFR,CIV,MONTHS1-59,BTSX,,0,0.01629,,,
MORT_300,CH5,PUBLISHED,2010,EUR,FRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,EUR,NOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,WPR,NIU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,UNICEF_WCARO,0,0.01426,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,WBINC_LMINC,0,0.02812,,,
MORT_300,CH5,PUBLISHED,2004,AFR,ERI,MONTHS1-59,BTSX,,0,0.0033,,,
MORT_300,CH5,PUBLISHED,2005,EUR,HRV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,WPR,CHN,MONTHS1-59,BTSX,,0,0.03399,,,
MORT_300,CH5,PUBLISHED,2007,WPR,AUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,GMB,MONTHS1-59,BTSX,,0,0.00693,,,
MORT_300,CH5,PUBLISHED,2001,AMR,PRY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,EUR,GRC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EUR,SRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EUR,MDA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,MRT,MONTHS1-59,BTSX,,0,0.01265,,,
MORT_300,CH5,PUBLISHED,2005,AFR,MDG,MONTHS1-59,BTSX,,0,0.0102,,,
MORT_300,CH5,PUBLISHED,2000,WPR,MHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EMR,IRN,MONTHS1-59,BTSX,,0,0.00912,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,REG6_EMR,0,0.01455,,,
MORT_300,CH5,PUBLISHED,2003,WPR,LAO,MONTHS1-59,BTSX,,0,0.04457,,,
MORT_300,CH5,PUBLISHED,2012,SEAR,TLS,MONTHS1-59,BTSX,,0.1,0.0638,,,
MORT_300,CH5,PUBLISHED,2000,EUR,LVA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AFR,ETH,MONTHS1-59,BTSX,,0,0.02378,,,
MORT_300,CH5,PUBLISHED,2007,AFR,CPV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,SEAR,LKA,MONTHS1-59,BTSX,,0,0.01097,,,
MORT_300,CH5,PUBLISHED,2001,AMR,GUY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,WPR,WSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AMR,BOL,MONTHS1-59,BTSX,,0,0.01721,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,REG7_SEAR,0,0.02572,,,
MORT_300,CH5,PUBLISHED,2003,AMR,TTO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,WPR,JPN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AFR,ZMB,MONTHS1-59,BTSX,,0,0.00977,,,
MORT_300,CH5,PUBLISHED,2008,EUR,CYP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,WPR,NRU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EMR,IRN,MONTHS1-59,BTSX,,0,0.00799,,,
MORT_300,CH5,PUBLISHED,2006,AFR,SYC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AFR,MUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EUR,GRC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AMR,USA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,SEAR,IND,MONTHS1-59,BTSX,,0,0.02775,,,
MORT_300,CH5,PUBLISHED,2002,AMR,HTI,MONTHS1-59,BTSX,,0,0.03505,,,
MORT_300,CH5,PUBLISHED,2003,EUR,SWE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,WORLD,0,0.0154,,,
MORT_300,CH5,PUBLISHED,2002,AFR,COG,MONTHS1-59,BTSX,,0,0.01379,,,
MORT_300,CH5,PUBLISHED,2006,EUR,GBR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,WPR,NZL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,UNICEF_ROSA,0,0.03517,,,
MORT_300,CH5,PUBLISHED,2012,AFR,ZAF,MONTHS1-59,BTSX,,0,0.02263,,,
MORT_300,CH5,PUBLISHED,2012,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,WBDCP_SSA,0,0.01593,,,
MORT_300,CH5,PUBLISHED,2004,EUR,AUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EMR,IRN,MONTHS1-59,BTSX,,0,0.00951,,,
MORT_300,CH5,PUBLISHED,2001,EUR,ESP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,WPR,KOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,WPR,NZL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AFR,MRT,MONTHS1-59,BTSX,,0,0.01254,,,
MORT_300,CH5,PUBLISHED,2002,AMR,URY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,REG7_EMR,0,0.01626,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,WBDCP_LAC,0,0.01252,,,
MORT_300,CH5,PUBLISHED,2001,AMR,MEX,MONTHS1-59,BTSX,,0,0.01206,,,
MORT_300,CH5,PUBLISHED,2008,WPR,PLW,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG6_EMR,0,0.01274,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,WBDCP_EAP,0,0.02308,,,
MORT_300,CH5,PUBLISHED,2011,WPR,MYS,MONTHS1-59,BTSX,,0,0.00573,,,
MORT_300,CH5,PUBLISHED,2012,EMR,TUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,SSD,MONTHS1-59,BTSX,,0,0.00271,,,
MORT_300,CH5,PUBLISHED,2003,AMR,CUB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AFR,GAB,MONTHS1-59,BTSX,,0.1,0.07311,,,
MORT_300,CH5,PUBLISHED,2004,SEAR,NPL,MONTHS1-59,BTSX,,0,0.02539,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,WBDCP_EAP,0,0.04066,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,REG6_EMR,0,0.01609,,,
MORT_300,CH5,PUBLISHED,2005,AFR,LBR,MONTHS1-59,BTSX,,0,0.0244,,,
MORT_300,CH5,PUBLISHED,2006,AFR,SEN,MONTHS1-59,BTSX,,0,0.0085,,,
MORT_300,CH5,PUBLISHED,2005,EMR,OMN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AFR,LSO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,MDG_NAF,0,0.00656,,,
MORT_300,CH5,PUBLISHED,2005,AMR,BRA,MONTHS1-59,BTSX,,0,0.00539,,,
MORT_300,CH5,PUBLISHED,2010,EUR,SMR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,WBDCP_HIINCOME,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,UGA,MONTHS1-59,BTSX,,0,0.01378,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,MDG_EAS,0,0.02267,,,
MORT_300,CH5,PUBLISHED,2009,AMR,JAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,REG7_AHIGH,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,TGO,MONTHS1-59,BTSX,,0,0.00846,,,
MORT_300,CH5,PUBLISHED,2006,AMR,PER,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,MDG_DEV,0,0,,,
MORT_300,CH5,PUBLISHED,2005,AMR,ARG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,AND,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,EUR,MDA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,WBINC_LOINC,0,0.01503,,,
MORT_300,CH5,PUBLISHED,2003,EUR,MNE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,CPV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,WPR,LAO,MONTHS1-59,BTSX,,0.1,0.0513,,,
MORT_300,CH5,PUBLISHED,2008,AMR,GTM,MONTHS1-59,BTSX,,0,0.01273,,,
MORT_300,CH5,PUBLISHED,2006,WPR,VNM,MONTHS1-59,BTSX,,0,0.01521,,,
MORT_300,CH5,PUBLISHED,2008,AMR,TTO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,WBINC_HIINC,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AFR,SLE,MONTHS1-59,BTSX,,0,0.01118,,,
MORT_300,CH5,PUBLISHED,2003,WPR,NIU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,SEAR,MMR,MONTHS1-59,BTSX,,0,0.01643,,,
MORT_300,CH5,PUBLISHED,2012,AMR,ECU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,UKR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,SWZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,WPR,CHN,MONTHS1-59,BTSX,,0,0.02216,,,
MORT_300,CH5,PUBLISHED,2005,SEAR,LKA,MONTHS1-59,BTSX,,0,0.01178,,,
MORT_300,CH5,PUBLISHED,2000,AFR,BDI,MONTHS1-59,BTSX,,0,0.0043,,,
MORT_300,CH5,PUBLISHED,2012,SEAR,LKA,MONTHS1-59,BTSX,,0,0.00764,,,
MORT_300,CH5,PUBLISHED,2011,EMR,IRN,MONTHS1-59,BTSX,,0,0.00763,,,
MORT_300,CH5,PUBLISHED,2008,AFR,NER,MONTHS1-59,BTSX,,0,0.0166,,,
MORT_300,CH5,PUBLISHED,2000,AFR,MOZ,MONTHS1-59,BTSX,,0,0.02005,,,
MORT_300,CH5,PUBLISHED,2004,EMR,QAT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EMR,AFG,MONTHS1-59,BTSX,,0,0.01226,,,
MORT_300,CH5,PUBLISHED,2004,WPR,KHM,MONTHS1-59,BTSX,,0,0.01501,,,
MORT_300,CH5,PUBLISHED,2004,AMR,CRI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EMR,DJI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EUR,SVN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AMR,NIC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,MDG_SEA,0,0.03516,,,
MORT_300,CH5,PUBLISHED,2012,EUR,MLT,MONTHS1-59,BTSX,,0,0,,,
