year,country,AGEGROUP,SEX,Display Value
2012,GRD,AGE80-84,MLE,0.498518
2012,KAZ,AGE1-4,FMLE,0.001881
1990,RWA,AGE40-44,MLE,0.077493
2012,ITA,AGE75-79,FMLE,0.105426
1990,MHL,AGELT1,MLE,0.06168
2013,KEN,AGE1-4,MLE,0.025069
2012,EGY,AGE75-79,MLE,0.386021
2000,FJI,AGE80-84,FMLE,0.482362
2012,GAB,AGE60-64,MLE,0.09182
2000,PHL,AGE85-89,MLE,0.508463
1990,TKM,AGE70-74,MLE,0.298
2000,GTM,AGE45-49,MLE,0.042789
2012,TUV,AGE25-29,MLE,0.009054
2012,BEN,AGE20-24,FMLE,0.017169
1990,ARM,AGE50-54,MLE,0.068344
2000,FJI,AGE45-49,FMLE,0.028243
2000,HRV,AGE25-29,FMLE,0.002144
2000,,AGE50-54,BTSX,0.07922
1990,SLV,AGE70-74,FMLE,0.160232
2000,NZL,AGE100PLUS,FMLE,1
2012,RWA,AGE60-64,FMLE,0.074977
1990,GRD,AGE90-94,FMLE,0.589985
2000,ITA,AGE50-54,MLE,0.022629
1990,,AGE30-34,MLE,0.017144
2012,CRI,AGE20-24,FMLE,0.002218
1990,IRN,AGE70-74,MLE,0.274026
2013,SWZ,AGE90-94,MLE,0.81449
2012,ARM,AGE80-84,FMLE,0.453966
1990,TON,AGE65-69,FMLE,0.122855
2012,,AGELT1,BTSX,0.039089
1990,GTM,AGE75-79,MLE,0.344108
2000,THA,AGE100PLUS,MLE,1
2000,KNA,AGE100PLUS,FMLE,1
2000,YEM,AGE1-4,FMLE,0.03
1990,LAO,AGE90-94,FMLE,0.815136
2012,ZMB,AGE60-64,MLE,0.117605
1990,ETH,AGE30-34,FMLE,0.041084
2013,PHL,AGE70-74,FMLE,0.18654
1990,TON,AGE35-39,MLE,0.024
2000,UKR,AGE25-29,FMLE,0.004686
2000,POL,AGE30-34,MLE,0.009154
2012,GAB,AGE1-4,FMLE,0.019977
2000,KGZ,AGE50-54,MLE,0.076
2012,ZAF,AGE75-79,FMLE,0.281779
1990,NGA,AGE90-94,FMLE,0.843646
2012,GTM,AGE60-64,FMLE,0.050845
2013,MRT,AGE5-9,MLE,0.008977
2012,ARM,AGE25-29,MLE,0.006952
1990,TLS,AGE20-24,MLE,0.031908
2000,COG,AGE25-29,FMLE,0.041218
1990,ESP,AGE70-74,MLE,0.180598
2012,TLS,AGE5-9,FMLE,0.00446
1990,MWI,AGE30-34,FMLE,0.054939
2012,BGD,AGE5-9,MLE,0.004864
2012,KHM,AGE100PLUS,MLE,1
2013,HTI,AGE20-24,FMLE,0.010723
2000,BLZ,AGE45-49,MLE,0.033
1990,LAO,AGE85-89,FMLE,0.696
2000,ARG,AGE85-89,MLE,0.546824
2000,HND,AGE50-54,FMLE,0.028021
2000,,AGE35-39,BTSX,0.020936
2012,JPN,AGE60-64,MLE,0.04624
2000,LBR,AGE50-54,MLE,0.083127
2000,PAK,AGE30-34,MLE,0.013072
1990,QAT,AGELT1,MLE,0.019064
2012,YEM,AGE10-14,MLE,0.006418
2000,MMR,AGE60-64,FMLE,0.097444
2000,PAK,AGE65-69,MLE,0.154153
1990,MDV,AGE5-9,FMLE,0.01
1990,VUT,AGE1-4,MLE,0.006498
2012,SVN,AGE100PLUS,MLE,1
2000,LBR,AGE85-89,MLE,0.784886
2000,SLE,AGE5-9,FMLE,0.06533
2000,NRU,AGE40-44,FMLE,0.005
2012,TGO,AGE60-64,FMLE,0.097714
2012,BRB,AGE95-99,MLE,0.777213
1990,DOM,AGE1-4,FMLE,0.013557
2013,HUN,AGE40-44,MLE,0.015762
2013,VUT,AGE70-74,FMLE,0.177986
2013,PAK,AGE75-79,MLE,0.339087
1990,KNA,AGELT1,FMLE,0.019
2000,ARG,AGE60-64,FMLE,0.044885
2013,,AGE80-84,BTSX,0.447908
2012,,AGE60-64,MLE,0.068511
2000,QAT,AGE10-14,FMLE,0.001453
2000,CAF,AGELT1,MLE,0.116404
2000,TTO,AGE25-29,FMLE,0.0059
2013,FRA,AGE50-54,FMLE,0.013025
2013,MLT,AGE20-24,MLE,0.002414
2000,MKD,AGE85-89,MLE,0.607712
2000,BEL,AGE10-14,MLE,0.000877
2000,HUN,AGE85-89,FMLE,0.555674
2013,MKD,AGE35-39,FMLE,0.003566
2000,MYS,AGE40-44,FMLE,0.01007
2012,ARE,AGE60-64,MLE,0.081184
2000,BRN,AGE65-69,FMLE,0.105767
1990,TGO,AGE50-54,FMLE,0.050023
2000,FIN,AGE80-84,FMLE,0.290585
1990,,AGE85-89,BTSX,0.601282
1990,PNG,AGELT1,MLE,0.070603
2000,HND,AGE65-69,MLE,0.11529
2012,ARE,AGE35-39,FMLE,0.001855
1990,YEM,AGE1-4,MLE,0.039231
1990,KHM,AGE30-34,FMLE,0.033549
2012,LSO,AGE1-4,FMLE,0.027148
1990,TGO,AGE15-19,FMLE,0.015447
2012,KGZ,AGE95-99,FMLE,0.855023
2000,BWA,AGE80-84,FMLE,0.46349
2012,GIN,AGE45-49,MLE,0.047577
2013,ZWE,AGE90-94,MLE,0.855056
2012,KHM,AGE40-44,FMLE,0.019608
2000,VNM,AGE95-99,MLE,0.75
2012,CPV,AGE40-44,MLE,0.012672
2000,BRB,AGE30-34,FMLE,0.007667
2012,,AGE35-39,FMLE,0.006338
2013,MYS,AGE15-19,FMLE,0.001755
2013,BRN,AGE20-24,MLE,0.004174
2013,IRL,AGE20-24,FMLE,0.000862
2000,PAK,AGE85-89,FMLE,0.646769
2013,FIN,AGE70-74,MLE,0.12261
1990,,AGE65-69,BTSX,0.109873
2013,BRB,AGE40-44,FMLE,0.00687
1990,NIC,AGE50-54,FMLE,0.024902
2000,SLE,AGE30-34,MLE,0.059464
1990,BGD,AGELT1,MLE,0.1061
2012,PNG,AGE75-79,MLE,0.450742
2012,MWI,AGE5-9,FMLE,0.01468
2000,SLE,AGE65-69,MLE,0.334662
1990,,AGE90-94,FMLE,0.599791
1990,LTU,AGE1-4,MLE,0.003667
1990,ROU,AGELT1,FMLE,0.027502
2012,CYP,AGE95-99,MLE,0.773337
2013,SWZ,AGE5-9,FMLE,0.011881
1990,BHS,AGE55-59,MLE,0.063664
2000,EGY,AGE35-39,MLE,0.012363
2013,ATG,AGE40-44,FMLE,0.018866
2013,,AGE65-69,BTSX,0.131543
1990,DJI,AGE25-29,MLE,0.022916
2000,NOR,AGE55-59,FMLE,0.022823
2013,ALB,AGE65-69,MLE,0.112723
2000,URY,AGE50-54,FMLE,0.022
2000,PAK,AGE50-54,FMLE,0.037967
2012,QAT,AGE60-64,FMLE,0.053174
1990,DEU,AGE1-4,FMLE,0.001408
2000,WSM,AGE55-59,MLE,0.088814
2012,GTM,AGE60-64,MLE,0.071177
2012,MRT,AGE90-94,MLE,0.888732
2000,DMA,AGE80-84,FMLE,0.345877
1990,TUN,AGE50-54,FMLE,0.022324
2000,NIU,AGE70-74,MLE,0.252299
2013,KEN,AGE90-94,MLE,0.84094
1990,RWA,AGE25-29,FMLE,0.043449
2000,ISR,AGELT1,FMLE,0.005196
2012,MNE,AGE40-44,FMLE,0.006682
2013,SMR,AGE45-49,MLE,0.002936
2012,ARE,AGE1-4,FMLE,0.001188
2013,NPL,AGE20-24,MLE,0.008697
1990,HUN,AGE95-99,FMLE,0.868
2012,CPV,AGE60-64,FMLE,0.040087
1990,NAM,AGE1-4,FMLE,0.024032
1990,NIU,AGE40-44,MLE,0.023
2013,SLE,AGE40-44,MLE,0.060099
2000,SOM,AGE35-39,FMLE,0.042539
2000,ROU,AGE80-84,FMLE,0.391284
1990,SDN,AGE25-29,FMLE,0.022984
2000,PER,AGE30-34,FMLE,0.006638
2013,LBN,AGE80-84,MLE,0.375234
2000,JOR,AGE30-34,MLE,0.007
1990,GIN,AGE1-4,MLE,0.113114
2000,BDI,AGE90-94,FMLE,0.796322
2000,AGO,AGE85-89,MLE,0.776
1990,ALB,AGE20-24,FMLE,0.003
1990,TUN,AGE20-24,FMLE,0.004
2013,NER,AGE65-69,FMLE,0.166434
2000,LAO,AGE55-59,MLE,0.09
2012,TCD,AGE90-94,FMLE,0.854994
2000,ZWE,AGE80-84,MLE,0.573952
1990,KGZ,AGE85-89,FMLE,0.479183
1990,NRU,AGE75-79,MLE,0.34
2013,COG,AGE45-49,FMLE,0.045735
2012,IRL,AGE40-44,MLE,0.007576
1990,ROU,AGE90-94,MLE,0.72607
2013,HND,AGE15-19,FMLE,0.004308
2012,NIU,AGE5-9,MLE,0.003144
1990,BWA,AGELT1,FMLE,0.033817
2000,NAM,AGELT1,MLE,0.052595
2012,TGO,AGE95-99,FMLE,0.970692
1990,LBN,AGE15-19,FMLE,0.005993
2012,BGR,AGE65-69,MLE,0.156275
1990,ISR,AGE5-9,MLE,0.00096
2012,MAR,AGE95-99,MLE,0.908767
2012,MDV,AGE60-64,FMLE,0.037813
1990,GNB,AGE20-24,MLE,0.031094
2000,POL,AGE5-9,MLE,0.00103
1990,BLZ,AGE5-9,FMLE,0.003
2013,URY,AGE75-79,FMLE,0.142693
2013,AND,AGE10-14,FMLE,0.000086
2013,ARG,AGE95-99,MLE,0.776695
2000,NZL,AGE90-94,MLE,0.71028
2000,TKM,AGE50-54,MLE,0.089
2013,LKA,AGE50-54,FMLE,0.017071
2000,FJI,AGE90-94,FMLE,0.777007
2012,TKM,AGE30-34,FMLE,0.011152
2012,KHM,AGE65-69,MLE,0.100778
2012,BOL,AGE15-19,FMLE,0.007201
2013,AND,AGE25-29,MLE,0.001744
1990,NRU,AGE80-84,MLE,0.462356
1990,CZE,AGE55-59,MLE,0.093804
1990,ESP,AGE20-24,FMLE,0.002196
1990,LVA,AGE25-29,FMLE,0.005
2012,MEX,AGE55-59,FMLE,0.033655
2000,PRK,AGE35-39,FMLE,0.011883
2000,BEL,AGELT1,FMLE,0.004193
2012,FIN,AGE40-44,FMLE,0.004437
2013,,AGE5-9,MLE,0.020751
2012,MCO,AGE70-74,MLE,0.099522
2013,SWZ,AGE65-69,MLE,0.141304
2013,SEN,AGE35-39,MLE,0.02066
2012,JAM,AGE30-34,FMLE,0.00919
2012,USA,AGE30-34,MLE,0.00691
2012,MDA,AGE15-19,FMLE,0.0017
1990,ZWE,AGE85-89,FMLE,0.629253
2012,NLD,AGE45-49,FMLE,0.008406
2012,BIH,AGE10-14,FMLE,0.000462
2013,CAF,AGE60-64,FMLE,0.10864
2012,MUS,AGE35-39,FMLE,0.006382
2000,TUN,AGE90-94,MLE,0.737
1990,TKM,AGE50-54,FMLE,0.049
2000,LAO,AGE45-49,FMLE,0.034
2013,ECU,AGE100PLUS,FMLE,1
1990,CMR,AGE20-24,FMLE,0.021131
2000,MOZ,AGE80-84,MLE,0.615589
2000,UZB,AGE65-69,MLE,0.213356
2012,MLI,AGE70-74,MLE,0.273777
2000,MLT,AGE90-94,MLE,0.66615
2012,MDV,AGE5-9,MLE,0.001578
2000,,AGELT1,FMLE,0.016028
1990,MDG,AGELT1,FMLE,0.0903
2000,ARE,AGE10-14,MLE,0.002
2013,LTU,AGE35-39,FMLE,0.005067
2000,SWE,AGE85-89,FMLE,0.43969
2000,ZMB,AGE5-9,MLE,0.035
2000,WSM,AGE65-69,FMLE,0.120251
1990,USA,AGE20-24,MLE,0.008285
2012,ISL,AGE45-49,MLE,0.007389
2012,STP,AGE10-14,MLE,0.006735
1990,CHL,AGE60-64,MLE,0.108997
2000,COM,AGE65-69,MLE,0.207968
2000,SSD,AGE1-4,MLE,0.080881
2012,SVK,AGE70-74,FMLE,0.103055
1990,ISL,AGE1-4,MLE,0.001819
2012,,AGE5-9,MLE,0.007232
2012,TUV,AGE35-39,MLE,0.015576
2013,,AGE60-64,MLE,0.096342
2012,EST,AGE95-99,MLE,0.819709
1990,MKD,AGE35-39,MLE,0.009919
2013,SYC,AGE10-14,FMLE,0.000424
2012,CAN,AGE85-89,FMLE,0.340533
1990,TLS,AGELT1,MLE,0.13691
2000,,AGE20-24,FMLE,0.004433
1990,LVA,AGE30-34,FMLE,0.005
1990,KAZ,AGE25-29,MLE,0.016587
2013,KIR,AGE15-19,FMLE,0.003562
1990,JOR,AGE60-64,MLE,0.103
2000,BRA,AGE25-29,FMLE,0.004545
2012,USA,AGE100PLUS,MLE,1
2012,SGP,AGE65-69,FMLE,0.042763
1990,ARM,AGE80-84,FMLE,0.453891
2000,DOM,AGE85-89,FMLE,0.414368
2013,USA,AGE25-29,MLE,0.006342
2013,TLS,AGE100PLUS,FMLE,1
2000,BHS,AGE1-4,FMLE,0.002811
2012,ARM,AGE90-94,FMLE,0.793148
1990,SUR,AGE50-54,FMLE,0.028408
1990,AGO,AGE15-19,MLE,0.036
2000,PHL,AGE80-84,FMLE,0.393574
2000,CRI,AGE60-64,FMLE,0.045953
2000,ECU,AGE5-9,FMLE,0.003
2012,MDG,AGE5-9,FMLE,0.009798
2012,CUB,AGE70-74,FMLE,0.103385
1990,SRB,AGE100PLUS,FMLE,1
2012,SUR,AGE5-9,MLE,0.001446
2013,FSM,AGE50-54,MLE,0.042413
2012,CUB,AGE1-4,FMLE,0.00106
2012,SYR,AGE35-39,MLE,0.041002
1990,MNG,AGELT1,FMLE,0.061596
2013,SLB,AGE20-24,MLE,0.009565
1990,HTI,AGE15-19,FMLE,0.013813
2013,VEN,AGE100PLUS,FMLE,1
2013,PER,AGE40-44,FMLE,0.009668
1990,DNK,AGE5-9,FMLE,0.00084
2000,AFG,AGE60-64,FMLE,0.122671
2012,NRU,AGE10-14,MLE,0.000638
1990,,AGELT1,BTSX,0.06314
2013,ROU,AGE90-94,FMLE,0.678451
2012,TLS,AGE40-44,MLE,0.021455
2012,CHN,AGE5-9,FMLE,0.001721
2012,ZMB,AGE70-74,MLE,0.242269
2000,LBN,AGE10-14,FMLE,0.001215
2013,HRV,AGE70-74,MLE,0.181093
1990,NLD,AGE1-4,FMLE,0.001311
2000,PRT,AGE10-14,MLE,0.001491
2012,FSM,AGE90-94,MLE,0.828715
2012,,AGE75-79,FMLE,0.231381
1990,RWA,AGE70-74,FMLE,0.272865
1990,DEU,AGE60-64,MLE,0.093157
2012,EST,AGE35-39,FMLE,0.004098
2000,GBR,AGE55-59,FMLE,0.025235
1990,QAT,AGE75-79,MLE,0.279511
2000,CHE,AGE40-44,MLE,0.008942
2012,SSD,AGE60-64,FMLE,0.103739
2000,LUX,AGE55-59,MLE,0.042161
2012,MHL,AGE95-99,MLE,0.911619
2012,BFA,AGE60-64,MLE,0.132823
1990,KEN,AGE85-89,FMLE,0.66322
2012,IRN,AGE90-94,MLE,0.744818
2012,DEU,AGE10-14,FMLE,0.00035
2000,FSM,AGE95-99,FMLE,0.891102
1990,CHN,AGE75-79,FMLE,0.287962
2000,CHE,AGE25-29,FMLE,0.001992
2013,NER,AGE20-24,FMLE,0.018225
2000,,AGE95-99,MLE,0.834962
2000,PLW,AGE40-44,FMLE,0.016917
2013,COM,AGELT1,MLE,0.061328
2000,USA,AGE35-39,FMLE,0.005644
2000,LUX,AGE30-34,FMLE,0.003167
2013,TJK,AGE80-84,MLE,0.397154
1990,STP,AGE1-4,MLE,0.039763
2012,KAZ,AGE70-74,MLE,0.340396
2012,MDA,AGE5-9,MLE,0.001412
2000,COG,AGE60-64,MLE,0.122901
2013,COG,AGE35-39,MLE,0.041978
2013,BOL,AGE65-69,FMLE,0.095473
2000,KEN,AGE20-24,FMLE,0.042243
2013,MRT,AGE35-39,FMLE,0.017547
2013,NRU,AGE25-29,FMLE,0.001312
2013,LUX,AGE40-44,FMLE,0.003559
1990,URY,AGE70-74,FMLE,0.135905
2000,POL,AGE60-64,FMLE,0.048139
2013,MDV,AGE1-4,MLE,0.001361
2000,KNA,AGE65-69,FMLE,0.096
1990,SSD,AGE20-24,FMLE,0.032
2000,ZMB,AGELT1,FMLE,0.092
2013,PAN,AGE95-99,MLE,0.716497
2000,TLS,AGE55-59,FMLE,0.072339
2013,DOM,AGE95-99,FMLE,0.5886
2012,KEN,AGE95-99,FMLE,0.904058
2012,BTN,AGE30-34,FMLE,0.014644
2012,CHN,AGE65-69,MLE,0.123562
1990,SLB,AGE5-9,MLE,0.012224
2013,,AGE40-44,MLE,0.032681
1990,GAB,AGE45-49,FMLE,0.032336
2012,NIU,AGE60-64,FMLE,0.048815
1990,,AGE70-74,MLE,0.250627
2000,GNB,AGE1-4,FMLE,0.073873
2000,LVA,AGE95-99,FMLE,0.815
2000,KAZ,AGE65-69,MLE,0.295641
2012,LKA,AGE70-74,MLE,0.208889
2013,PHL,AGE80-84,FMLE,0.445177
2000,RUS,AGE55-59,FMLE,0.056
2000,IND,AGE60-64,MLE,0.145058
2000,IRQ,AGE10-14,MLE,0.002537
2000,LKA,AGE40-44,FMLE,0.009337
2000,SSD,AGE75-79,MLE,0.426
2013,UGA,AGE5-9,FMLE,0.0217
2013,EGY,AGE80-84,MLE,0.522779
2012,,AGE20-24,FMLE,0.013637
2013,FJI,AGE20-24,FMLE,0.004023
1990,STP,AGE80-84,MLE,0.504446
2012,SUR,AGE15-19,FMLE,0.002853
1990,BIH,AGE1-4,FMLE,0.00182
2000,SLB,AGE55-59,MLE,0.086663
2012,,AGE100PLUS,MLE,1
2012,CMR,AGE10-14,MLE,0.013871
1990,MLI,AGE60-64,MLE,0.143307
2012,NOR,AGE75-79,MLE,0.191237
2012,IND,AGE85-89,FMLE,0.534091
1990,MHL,AGE25-29,FMLE,0.014433
2013,PHL,AGE45-49,FMLE,0.021779
1990,,AGE10-14,MLE,0.001722
2013,,AGE10-14,BTSX,0.000791
2012,NLD,AGE35-39,MLE,0.003471
1990,COD,AGE50-54,MLE,0.082633
2000,ALB,AGE55-59,MLE,0.04826
2013,GBR,AGE100PLUS,FMLE,1
2000,ALB,AGE90-94,FMLE,0.929
1990,BOL,AGE85-89,FMLE,0.670959
1990,VCT,AGE60-64,MLE,0.105075
1990,MDA,AGELT1,MLE,0.029692
2000,IND,AGE95-99,MLE,0.765159
2000,,AGE60-64,MLE,0.143611
2000,SMR,AGE55-59,FMLE,0.016265
1990,TJK,AGE75-79,MLE,0.322619
2013,COL,AGE65-69,FMLE,0.060164
1990,GTM,AGE50-54,MLE,0.063463
2000,SWZ,AGE55-59,MLE,0.127185
2013,COL,AGE100PLUS,FMLE,1
2013,SYR,AGELT1,MLE,0.013
1990,GEO,AGE20-24,FMLE,0.002741
2000,SMR,AGE35-39,MLE,0.00793
2012,BLR,AGE75-79,MLE,0.38177
2000,LAO,AGE60-64,MLE,0.133
2013,ISL,AGE95-99,MLE,0.836621
2000,ITA,AGE25-29,MLE,0.00487
2000,VEN,AGE55-59,FMLE,0.030913
2000,LBN,AGE90-94,FMLE,0.777449
2012,COK,AGE35-39,MLE,0.017862
2000,NER,AGE20-24,FMLE,0.023313
2013,BLR,AGE100PLUS,FMLE,1
2013,PHL,AGE25-29,MLE,0.011427
1990,URY,AGELT1,FMLE,0.018
2013,GAB,AGELT1,MLE,0.046196
1990,STP,AGE20-24,FMLE,0.013565
2013,FSM,AGE25-29,FMLE,0.00772
1990,,AGELT1,MLE,0.013321
2012,SLV,AGE10-14,FMLE,0.002049
2012,LBY,AGE10-14,MLE,0.001413
1990,MAR,AGE25-29,FMLE,0.010664
2012,,AGE45-49,MLE,0.041313
2012,LBN,AGE85-89,MLE,0.565625
1990,BIH,AGE25-29,MLE,0.00618
2012,CHL,AGE70-74,MLE,0.13883
2012,CMR,AGE65-69,FMLE,0.14959
2012,CHL,AGE35-39,MLE,0.007953
1990,MHL,AGE60-64,FMLE,0.098002
1990,SWZ,AGE5-9,MLE,0.010618
2012,PHL,AGE20-24,MLE,0.008988
2000,COD,AGE55-59,MLE,0.107033
2012,COL,AGE15-19,FMLE,0.00238
2012,RWA,AGE15-19,MLE,0.013695
2013,BLR,AGE10-14,MLE,0.001171
1990,GRC,AGE85-89,MLE,0.504507
2000,KNA,AGE5-9,MLE,0.004
2000,ESP,AGE60-64,FMLE,0.02465
2012,MNE,AGE85-89,FMLE,0.552734
2013,CRI,AGE15-19,MLE,0.004061
2013,PRK,AGE45-49,FMLE,0.014441
1990,NRU,AGE55-59,FMLE,0.029601
2012,COK,AGE70-74,MLE,0.151705
1990,KEN,AGE30-34,MLE,0.027258
2000,LKA,AGE5-9,FMLE,0.002834
2012,NRU,AGE30-34,FMLE,0.001754
2012,KEN,AGE15-19,FMLE,0.013906
2000,TUV,AGE40-44,FMLE,0.025679
2000,LVA,AGE35-39,FMLE,0.008395
1990,GRD,AGE100PLUS,FMLE,1
1990,GHA,AGE65-69,FMLE,0.149
1990,USA,AGE75-79,FMLE,0.173579
1990,YEM,AGE50-54,FMLE,0.051
2012,ARM,AGE35-39,MLE,0.015641
1990,,AGE35-39,FMLE,0.01834
2012,BHS,AGE65-69,MLE,0.115427
1990,MCO,AGE80-84,FMLE,0.274034
2012,UKR,AGE20-24,MLE,0.007909
2000,COK,AGE80-84,FMLE,0.378
2012,BHS,AGE30-34,MLE,0.01038
1990,MCO,AGE45-49,FMLE,0.010294
2013,ZAF,AGE10-14,FMLE,0.004495
2000,LVA,AGE95-99,MLE,0.812555
2012,VEN,AGE40-44,MLE,0.01947
2013,LVA,AGE45-49,FMLE,0.012584
2013,ESP,AGE25-29,FMLE,0.00121
2000,,AGE30-34,BTSX,0.015243
2000,ZAF,AGE95-99,MLE,0.862301
2013,GTM,AGE30-34,FMLE,0.009563
2012,LCA,AGELT1,FMLE,0.013436
1990,BLR,AGE75-79,FMLE,0.245829
2000,BFA,AGE1-4,MLE,0.099319
2012,SOM,AGE90-94,MLE,0.805211
1990,FJI,AGE65-69,MLE,0.212925
2013,BEN,AGE85-89,MLE,0.787626
2012,ITA,AGE55-59,MLE,0.025938
2012,NOR,AGE85-89,FMLE,0.402976
2000,BEN,AGE40-44,MLE,0.0428
2013,RWA,AGE10-14,MLE,0.009744
2012,BLR,AGE50-54,FMLE,0.021495
1990,ITA,AGE100PLUS,FMLE,1
2012,TUR,AGE85-89,MLE,0.678715
1990,NOR,AGE100PLUS,MLE,1
2000,GTM,AGE20-24,FMLE,0.007696
2013,ITA,AGE60-64,MLE,0.041641
2012,MRT,AGE1-4,MLE,0.021186
2000,IRN,AGE15-19,FMLE,0.005201
2013,ARM,AGE65-69,MLE,0.204896
2012,BOL,AGELT1,MLE,0.0362
2000,IRN,AGE50-54,FMLE,0.029693
2000,SVK,AGE1-4,MLE,0.001707
2013,MHL,AGE10-14,MLE,0.002235
2000,PER,AGE65-69,FMLE,0.08354
2013,FSM,AGE70-74,FMLE,0.207942
2013,SLE,AGE75-79,MLE,0.544972
2013,AZE,AGE15-19,MLE,0.003221
1990,NGA,AGE45-49,MLE,0.067248
2013,CAF,AGE95-99,FMLE,0.912843
2012,COD,AGE1-4,FMLE,0.049869
2013,BOL,AGE100PLUS,FMLE,1
2013,TTO,AGE35-39,FMLE,0.009256
2012,BLZ,AGE90-94,FMLE,0.645456
2013,IRN,AGE70-74,FMLE,0.163766
1990,CZE,AGE20-24,MLE,0.006281
2013,SMR,AGE10-14,MLE,0.001908
2012,TKM,AGE10-14,MLE,0.003648
2013,IND,AGE10-14,FMLE,0.004288
1990,COK,AGE60-64,MLE,0.074003
2000,BDI,AGE1-4,MLE,0.063394
2012,VNM,AGE5-9,MLE,0.003177
1990,EST,AGE60-64,FMLE,0.065041
2013,ATG,AGE5-9,FMLE,0.001602
2000,QAT,AGE35-39,MLE,0.004295
1990,BHS,AGE20-24,MLE,0.008478
2000,CHE,AGE5-9,MLE,0.000708
2013,BRA,AGE50-54,MLE,0.042093
2012,MMR,AGE100PLUS,FMLE,1
2013,KAZ,AGE50-54,FMLE,0.033396
2013,GRC,AGE100PLUS,MLE,1
2000,AUS,AGE85-89,MLE,0.533656
1990,KAZ,AGE45-49,FMLE,0.023744
2013,LVA,AGE25-29,MLE,0.007022
1990,GHA,AGE70-74,FMLE,0.231
2000,MLT,AGE65-69,FMLE,0.061354
1990,ROU,AGE55-59,MLE,0.084722
2012,MDG,AGE85-89,FMLE,0.618075
2000,MLT,AGELT1,FMLE,0.005875
1990,LKA,AGE25-29,MLE,0.02579
2013,FSM,AGE15-19,MLE,0.005621
2012,KEN,AGE5-9,MLE,0.019089
2000,,AGE55-59,BTSX,0.051814
2000,COM,AGE85-89,FMLE,0.684913
2013,GNQ,AGELT1,MLE,0.075834
2012,VCT,AGE10-14,FMLE,0.002837
2013,VEN,AGE10-14,MLE,0.002125
2000,UKR,AGE80-84,FMLE,0.430362
2012,BHR,AGE40-44,FMLE,0.004451
2012,BGR,AGE85-89,FMLE,0.565009
2012,SEN,AGE5-9,FMLE,0.010619
1990,,AGE55-59,MLE,0.06899
2000,BDI,AGE55-59,FMLE,0.088462
2012,KNA,AGE15-19,MLE,0.006953
2013,KWT,AGE40-44,MLE,0.004538
2012,,AGE90-94,FMLE,0.616811
2000,SEN,AGE10-14,MLE,0.009
1990,NGA,AGE100PLUS,FMLE,1
1990,CZE,AGE90-94,MLE,0.8319
1990,BHS,AGE75-79,FMLE,0.255591
2000,HUN,AGE5-9,FMLE,0.000695
2000,CYP,AGE10-14,MLE,0.001052
2000,COM,AGE30-34,MLE,0.024145
2000,,AGE1-4,MLE,0.026597
2012,BOL,AGE40-44,MLE,0.027475
2000,DOM,AGE65-69,MLE,0.087481
2000,AZE,AGE45-49,FMLE,0.017
2013,PER,AGE65-69,MLE,0.079983
2000,NOR,AGE90-94,FMLE,0.648417
1990,PNG,AGE75-79,MLE,0.503824
2000,,AGELT1,BTSX,0.028379
2013,FJI,AGE65-69,FMLE,0.121894
2012,BRN,AGE95-99,MLE,0.858944
2000,MRT,AGE5-9,MLE,0.011053
2000,MWI,AGE80-84,FMLE,0.611081
2012,ZAF,AGE85-89,FMLE,0.506818
2012,SVN,AGE40-44,FMLE,0.004331
1990,CMR,AGE55-59,FMLE,0.072109
1990,POL,AGE100PLUS,FMLE,1
2012,MLI,AGE35-39,MLE,0.029794
2000,SEN,AGE60-64,MLE,0.12786
2012,BFA,AGE15-19,MLE,0.014436
2013,TCD,AGELT1,MLE,0.0947
1990,CHN,AGE55-59,MLE,0.063668
2000,,AGE90-94,FMLE,0.779651
2013,KEN,AGE10-14,MLE,0.013057
2013,PRT,AGELT1,FMLE,0.00271
2012,CUB,AGE35-39,FMLE,0.004449
2013,SGP,AGE95-99,MLE,0.704756
1990,EST,AGE50-54,MLE,0.072408
2012,VNM,AGE15-19,FMLE,0.001748
1990,VEN,AGE85-89,FMLE,0.533319
2000,GBR,AGE35-39,MLE,0.006939
2012,SRB,AGE90-94,MLE,0.66712
2000,YEM,AGE5-9,FMLE,0.009
2013,GAB,AGE15-19,FMLE,0.008321
1990,SEN,AGELT1,FMLE,0.0649
2000,SSD,AGE90-94,FMLE,0.849266
1990,IDN,AGE60-64,FMLE,0.09606
2013,URY,AGE100PLUS,MLE,1
1990,SDN,AGE5-9,MLE,0.023525
2013,TLS,AGE65-69,FMLE,0.131972
2013,,AGELT1,MLE,0.013919
2000,,AGE70-74,MLE,0.280841
2012,GAB,AGE55-59,FMLE,0.055344
2012,ISL,AGE10-14,MLE,0
1990,CHL,AGE25-29,MLE,0.008963
2000,WSM,AGE30-34,FMLE,0.006261
2000,LBN,AGE55-59,FMLE,0.032602
2012,,AGE20-24,MLE,0.009177
1990,SYR,AGE80-84,FMLE,0.488737
2000,RUS,AGE50-54,FMLE,0.037508
2013,SMR,AGE20-24,FMLE,0.00209
2012,HTI,AGE60-64,FMLE,0.092717
2000,JOR,AGE1-4,FMLE,0.004
2012,LKA,AGE90-94,FMLE,0.703548
2013,DOM,AGE75-79,MLE,0.228661
1990,KNA,AGE1-4,FMLE,0.006
1990,BFA,AGE25-29,FMLE,0.031666
2012,CHN,AGE40-44,FMLE,0.007201
2013,,AGE25-29,MLE,0.018636
